t,seg,rx,ry,rz,fx,fy,fz
7718.6996,0,0.32097,0.04110,0.24194,0.32124,0.03548,0.24006
7718.7352,0,0.32588,0.04507,0.24106,0.32263,0.03836,0.24036
7718.7730,0,0.32134,0.04813,0.24202,0.32225,0.04129,0.24086
7718.8039,0,0.31841,0.05051,0.24288,0.32110,0.04406,0.24147
7718.8344,0,0.31834,0.05404,0.24298,0.32027,0.04705,0.24192
7718.8672,0,0.31794,0.05672,0.24292,0.31957,0.04995,0.24222
7718.9004,0,0.32106,0.06055,0.24256,0.32002,0.05313,0.24232
7718.9357,0,0.31790,0.06311,0.24273,0.31938,0.05612,0.24244
7718.9670,0,0.31649,0.06578,0.24311,0.31851,0.05902,0.24264
7719.0001,0,0.31858,0.06778,0.24267,0.31853,0.06165,0.24265
7719.0347,0,0.31760,0.07057,0.24288,0.31825,0.06433,0.24272
7719.0685,0,0.31691,0.07453,0.24321,0.31785,0.06739,0.24287
7719.1004,0,0.31730,0.07813,0.24369,0.31769,0.07061,0.24311
7719.1395,0,0.31879,0.08215,0.24401,0.31802,0.07407,0.24338
7719.1692,0,0.31691,0.08590,0.24476,0.31769,0.07762,0.24380
7719.2004,0,0.31614,0.08942,0.24524,0.31722,0.08116,0.24423
7719.2348,0,0.31757,0.09300,0.24546,0.31733,0.08471,0.24460
7719.2727,0,0.31781,0.09533,0.24570,0.31747,0.08790,0.24493
7719.3061,0,0.31568,0.09791,0.24641,0.31693,0.09090,0.24537
7719.3355,0,0.31392,0.10115,0.24712,0.31603,0.09398,0.24590
7719.3679,0,0.31209,0.10370,0.24722,0.31485,0.09689,0.24629
7719.4004,0,0.31095,0.10609,0.24707,0.31368,0.09965,0.24653
7719.4376,0,0.31374,0.11063,0.24663,0.31370,0.10295,0.24656
7719.4698,0,0.31343,0.11385,0.24723,0.31362,0.10622,0.24676
7719.4995,0,0.31916,0.11744,0.24605,0.31528,0.10958,0.24655
7719.5355,0,0.31744,0.11921,0.24570,0.31593,0.11247,0.24629
7719.5678,0,0.31926,0.12181,0.24557,0.31693,0.11527,0.24608
7719.5996,0,0.31888,0.12349,0.24553,0.31751,0.11774,0.24591
7719.6345,0,0.31841,0.12588,0.24586,0.31778,0.12018,0.24590
7719.6680,0,0.31594,0.12902,0.24669,0.31723,0.12283,0.24614
7719.7001,0,0.31354,0.13163,0.24806,0.31612,0.12547,0.24671
7719.7352,0,0.31375,0.13483,0.24854,0.31541,0.12828,0.24726
7719.7750,0,0.31244,0.13916,0.24920,0.31452,0.13154,0.24784
7719.8048,0,0.31061,0.14340,0.25015,0.31335,0.13510,0.24853
7719.8348,0,0.31053,0.14712,0.25065,0.31250,0.13871,0.24917
7719.8671,0,0.31478,0.15089,0.25020,0.31318,0.14236,0.24948
7719.8997,0,0.31592,0.15424,0.24984,0.31401,0.14593,0.24959
7719.9346,0,0.31311,0.15794,0.25009,0.31374,0.14953,0.24974
7719.9672,0,0.31313,0.16102,0.25014,0.31356,0.15298,0.24986
7720.0020,0,0.31292,0.16229,0.24982,0.31337,0.15577,0.24985
7720.0350,0,0.31291,0.16496,0.24946,0.31323,0.15853,0.24973
7720.0712,0,0.31496,0.16679,0.24857,0.31375,0.16101,0.24938
7720.1029,0,0.31364,0.17053,0.24870,0.31371,0.16386,0.24918
7720.1336,0,0.31063,0.17276,0.24891,0.31279,0.16653,0.24910
7720.1664,0,0.31152,0.17566,0.24879,0.31241,0.16927,0.24900
7720.1984,0,0.31327,0.17951,0.24843,0.31267,0.17234,0.24883
7720.2344,0,0.31332,0.18201,0.24821,0.31287,0.17524,0.24865
7720.2663,0,0.31153,0.18378,0.24835,0.31247,0.17780,0.24856
7720.2983,0,0.31404,0.18558,0.24729,0.31294,0.18014,0.24818
7720.3343,0,0.31578,0.18700,0.24673,0.31379,0.18219,0.24774
7720.3670,0,0.31735,0.18968,0.24623,0.31486,0.18444,0.24729
7720.3974,0,0.31869,0.19134,0.24604,0.31601,0.18651,0.24692
7720.4346,0,0.31836,0.19290,0.24631,0.31671,0.18843,0.24674
7720.4675,0,0.31736,0.19469,0.24673,0.31691,0.19030,0.24673
7720.5001,0,0.31987,0.19736,0.24639,0.31780,0.19242,0.24663
7720.5341,0,0.31814,0.20074,0.24651,0.31790,0.19492,0.24660
7720.5689,0,0.31520,0.20235,0.24716,0.31709,0.19715,0.24676
7720.6005,0,0.31630,0.20481,0.24733,0.31685,0.19944,0.24693
7720.6336,0,0.31675,0.20648,0.24721,0.31682,0.20155,0.24702
7720.6661,0,0.31770,0.20884,0.24720,0.31709,0.20374,0.24707
7720.6981,0,0.32121,0.21115,0.24701,0.31832,0.20596,0.24706
7720.7350,0,0.31949,0.21233,0.24770,0.31867,0.20787,0.24725
7720.7726,0,0.31966,0.21395,0.24778,0.31897,0.20970,0.24741
7720.8030,0,0.31678,0.21530,0.24854,0.31831,0.21138,0.24775
7720.8339,0,0.31465,0.21699,0.24923,0.31721,0.21306,0.24819
7720.8671,0,0.31214,0.21872,0.24990,0.31569,0.21476,0.24870
7720.9003,0,0.31161,0.22060,0.25019,0.31447,0.21651,0.24915
7720.9334,0,0.31110,0.22257,0.25027,0.31346,0.21833,0.24949
7720.9661,0,0.31227,0.22476,0.25016,0.31310,0.22026,0.24969
7721.0002,0,0.31381,0.22603,0.24964,0.31331,0.22199,0.24967
7721.0298,0,0.31356,0.22677,0.24949,0.31339,0.22342,0.24962
7721.0658,0,0.31428,0.22872,0.24925,0.31366,0.22501,0.24951
7721.0972,0,0.31156,0.22937,0.24977,0.31303,0.22632,0.24959
7721.1303,0,0.31378,0.23199,0.24948,0.31325,0.22802,0.24955
7721.1676,0,0.31249,0.23338,0.25018,0.31302,0.22963,0.24974
7721.1998,0,0.31066,0.23508,0.25081,0.31232,0.23126,0.25006
7721.2306,0,0.30943,0.23667,0.25116,0.31145,0.23288,0.25039
7721.2661,0,0.30962,0.23766,0.25103,0.31090,0.23432,0.25058
7721.2995,0,0.31194,0.23881,0.25044,0.31121,0.23566,0.25054
7721.3296,0,0.31137,0.24047,0.25048,0.31126,0.23711,0.25052
7721.3653,0,0.31077,0.24089,0.25030,0.31112,0.23824,0.25046
7721.3985,0,0.31193,0.24288,0.25036,0.31136,0.23963,0.25043
7721.4317,0,0.31620,0.24464,0.24981,0.31281,0.24113,0.25024
7721.4705,0,0.31864,0.24682,0.24961,0.31456,0.24284,0.25005
7721.5032,0,0.31820,0.24869,0.24966,0.31565,0.24459,0.24993
7721.5367,0,0.31869,0.25143,0.25001,0.31656,0.24664,0.24996
7721.5696,0,0.31757,0.25353,0.24993,0.31686,0.24871,0.24995
7721.6009,0,0.31725,0.25588,0.24989,0.31698,0.25086,0.24993
7721.6346,0,0.31744,0.25824,0.24965,0.31712,0.25307,0.24985
7721.6678,0,0.31781,0.26075,0.24965,0.31732,0.25538,0.24979
7721.7015,0,0.31734,0.26314,0.24966,0.31733,0.25770,0.24975
7721.7375,0,0.31683,0.26491,0.24914,0.31718,0.25987,0.24957
7721.7734,0,0.31656,0.26687,0.24869,0.31699,0.26197,0.24930
7721.8046,0,0.31834,0.26913,0.24803,0.31740,0.26412,0.24892
7721.8355,0,0.31936,0.27117,0.24715,0.31799,0.26623,0.24839
7721.8678,0,0.31751,0.27371,0.24669,0.31784,0.26848,0.24788
7721.9006,0,0.31791,0.27584,0.24586,0.31786,0.27068,0.24728
7721.9338,0,0.32021,0.27812,0.24516,0.31857,0.27292,0.24664
7721.9677,0,0.32186,0.28019,0.24481,0.31956,0.27510,0.24609
7722.0022,0,0.32107,0.28248,0.24468,0.32001,0.27731,0.24567
7722.0336,0,0.32167,0.28401,0.24430,0.32051,0.27932,0.24526
7722.0732,0,0.31935,0.28636,0.24472,0.32016,0.28143,0.24510
7722.1036,0,0.32164,0.28792,0.24398,0.32061,0.28338,0.24476
7722.1343,0,0.32140,0.28868,0.24387,0.32084,0.28497,0.24450
7722.1665,0,0.32164,0.28979,0.24372,0.32108,0.28642,0.24426
7722.1997,0,0.32007,0.29065,0.24388,0.32078,0.28769,0.24415
7722.2310,0,0.31701,0.29185,0.24456,0.31965,0.28894,0.24427
7722.2674,0,0.31792,0.29321,0.24468,0.31913,0.29022,0.24439
7722.3007,0,0.31567,0.29464,0.24491,0.31809,0.29155,0.24455
7722.3326,0,0.32015,0.29538,0.24420,0.31871,0.29270,0.24445
7722.3662,0,0.32150,0.29594,0.24384,0.31955,0.29367,0.24426
7722.3987,0,0.31928,0.29727,0.24404,0.31947,0.29475,0.24420
7722.4301,0,0.32119,0.29786,0.24357,0.31998,0.29568,0.24401
7722.4665,0,0.32106,0.29807,0.24365,0.32031,0.29640,0.24390
7722.4982,0,0.32089,0.29863,0.24380,0.32048,0.29707,0.24387
7722.5316,0,0.32248,0.29776,0.24330,0.32108,0.29728,0.24370
7722.5655,0,0.32197,0.29751,0.24299,0.32135,0.29735,0.24349
7722.6012,0,0.31984,0.29739,0.24338,0.32090,0.29736,0.24346
7722.6335,0,0.31847,0.29711,0.24331,0.32017,0.29728,0.24341
7722.6720,0,0.31936,0.29764,0.24311,0.31992,0.29739,0.24332
7722.7051,0,0.31971,0.29756,0.24302,0.31986,0.29744,0.24323
7722.7381,0,0.32048,0.29748,0.24303,0.32005,0.29745,0.24317
7722.7670,0,0.31842,0.29769,0.24382,0.31956,0.29752,0.24337
7722.8067,0,0.31973,0.29781,0.24415,0.31961,0.29761,0.24360
7722.8389,0,0.31983,0.29727,0.24487,0.31968,0.29751,0.24398
7722.8696,0,0.31947,0.29640,0.24608,0.31962,0.29718,0.24461
7722.9006,0,0.31913,0.29534,0.24731,0.31947,0.29663,0.24542
7722.9333,0,0.31876,0.29356,0.24878,0.31926,0.29571,0.24643
7722.9667,0,0.31583,0.29208,0.25062,0.31823,0.29462,0.24769
7722.9989,0,0.31953,0.29041,0.25175,0.31862,0.29336,0.24891
7723.0352,0,0.32131,0.28991,0.25301,0.31943,0.29232,0.25014
7723.0669,0,0.32011,0.28847,0.25481,0.31963,0.29117,0.25154
7723.1072,0,0.32021,0.28753,0.25661,0.31981,0.29007,0.25306
7723.1400,0,0.32081,0.28636,0.25813,0.32011,0.28896,0.25458
7723.1717,0,0.31737,0.28610,0.26031,0.31928,0.28810,0.25630
7723.2029,0,0.31737,0.28553,0.26190,0.31871,0.28733,0.25798
7723.2340,0,0.31739,0.28546,0.26359,0.31831,0.28677,0.25966
7723.2702,0,0.31620,0.28501,0.26511,0.31768,0.28624,0.26130
7723.3011,0,0.31820,0.28483,0.26629,0.31784,0.28582,0.26279
7723.3350,0,0.31859,0.28405,0.26750,0.31806,0.28529,0.26421
7723.3677,0,0.31983,0.28378,0.26879,0.31859,0.28484,0.26558
7723.4097,0,0.31930,0.28398,0.27048,0.31881,0.28458,0.26705
7723.4400,0,0.31794,0.28330,0.27204,0.31855,0.28420,0.26855
7723.4716,0,0.31918,0.28311,0.27340,0.31874,0.28387,0.27000
7723.5030,0,0.31977,0.28362,0.27488,0.31904,0.28379,0.27147
7723.5331,0,0.32184,0.28403,0.27573,0.31988,0.28386,0.27275
7723.5663,0,0.32233,0.28479,0.27677,0.32062,0.28414,0.27395
7723.5980,0,0.32289,0.28494,0.27780,0.32130,0.28438,0.27511
7723.6329,0,0.32186,0.28536,0.27939,0.32147,0.28468,0.27639
7723.6667,0,0.32329,0.28552,0.28036,0.32202,0.28493,0.27758
7723.7054,0,0.32303,0.28505,0.28173,0.32232,0.28497,0.27883
7723.7359,0,0.32242,0.28497,0.28335,0.32235,0.28497,0.28018
7723.7670,0,0.32122,0.28465,0.28504,0.32201,0.28487,0.28164
7723.8052,0,0.32283,0.28484,0.28612,0.32226,0.28486,0.28299
7723.8356,0,0.32458,0.28439,0.28735,0.32295,0.28472,0.28429
7723.8661,0,0.32518,0.28414,0.28872,0.32362,0.28455,0.28562
7723.8979,0,0.32734,0.28370,0.28983,0.32474,0.28429,0.28688
7723.9314,0,0.32750,0.28396,0.29150,0.32557,0.28419,0.28827
7723.9660,0,0.32829,0.28431,0.29273,0.32638,0.28423,0.28961
7723.9992,0,0.32839,0.28396,0.29400,0.32698,0.28415,0.29093
7724.0319,0,0.32782,0.28436,0.29538,0.32724,0.28421,0.29226
7724.0679,0,0.32616,0.28480,0.29721,0.32691,0.28439,0.29375
7724.1030,0,0.32565,0.28494,0.29845,0.32653,0.28456,0.29516
7724.1355,0,0.32356,0.28486,0.30033,0.32564,0.28465,0.29671
7724.1664,0,0.32472,0.28411,0.30122,0.32536,0.28448,0.29806
7724.1990,0,0.32580,0.28423,0.30233,0.32549,0.28441,0.29934
7724.2321,0,0.32532,0.28376,0.30362,0.32544,0.28421,0.30063
7724.2669,0,0.32623,0.28345,0.30475,0.32568,0.28398,0.30186
7724.3034,0,0.32763,0.28310,0.30579,0.32626,0.28372,0.30304
7724.3367,0,0.32782,0.28299,0.30747,0.32673,0.28350,0.30437
7724.3686,0,0.32855,0.28304,0.30908,0.32728,0.28336,0.30579
7724.4003,0,0.32769,0.28376,0.31079,0.32740,0.28348,0.30729
7724.4407,0,0.32775,0.28270,0.31223,0.32751,0.28325,0.30877
7724.4724,0,0.32685,0.28244,0.31394,0.32731,0.28300,0.31032
7724.5042,0,0.32783,0.28337,0.31516,0.32746,0.28311,0.31177
7724.5357,0,0.32752,0.28293,0.31654,0.32748,0.28306,0.31320
7724.5697,0,0.32916,0.28321,0.31749,0.32798,0.28310,0.31449
7724.6011,0,0.32612,0.28330,0.31948,0.32743,0.28316,0.31599
7724.6345,0,0.32707,0.28407,0.32040,0.32732,0.28343,0.31731
7724.6682,0,0.32700,0.28447,0.32197,0.32722,0.28374,0.31871
7724.7023,0,0.32553,0.28419,0.32382,0.32671,0.28388,0.32024
7724.7355,0,0.32629,0.28462,0.32521,0.32659,0.28410,0.32173
7724.7699,0,0.32345,0.28441,0.32716,0.32565,0.28419,0.32336
7724.8102,0,0.32199,0.28484,0.32867,0.32455,0.28439,0.32495
7724.8459,0,0.31994,0.28527,0.33049,0.32317,0.28465,0.32661
7724.8767,0,0.32005,0.28532,0.33173,0.32223,0.28485,0.32815
7724.9080,0,0.31865,0.28537,0.33326,0.32116,0.28501,0.32968
7724.9391,0,0.31886,0.28568,0.33422,0.32047,0.28521,0.33104
7724.9704,0,0.32006,0.28539,0.33509,0.32035,0.28526,0.33226
7725.0024,0,0.32095,0.28482,0.33598,0.32053,0.28513,0.33337
7725.0364,0,0.32114,0.28450,0.33687,0.32071,0.28494,0.33442
7725.0694,0,0.32453,0.28430,0.33717,0.32186,0.28475,0.33525
7725.1045,0,0.32249,0.28398,0.33869,0.32205,0.28452,0.33628
7725.1360,0,0.32326,0.28392,0.33947,0.32241,0.28434,0.33724
7725.1723,0,0.32702,0.28368,0.33957,0.32379,0.28414,0.33794
7725.2066,0,0.32524,0.28327,0.34029,0.32423,0.28388,0.33864
7725.2377,0,0.32600,0.28325,0.34085,0.32476,0.28369,0.33930
7725.2692,0,0.32359,0.28352,0.34219,0.32441,0.28364,0.34017
7725.3027,0,0.32474,0.28367,0.34247,0.32451,0.28365,0.34086
7725.3341,0,0.32533,0.28312,0.34271,0.32475,0.28349,0.34141
7725.3758,0,0.32709,0.28237,0.34220,0.32545,0.28315,0.34165
7725.4071,0,0.32608,0.28228,0.34220,0.32564,0.28289,0.34181
7725.4402,0,0.32912,0.28172,0.34142,0.32668,0.28254,0.34169
7725.4710,0,0.32753,0.28116,0.34136,0.32694,0.28213,0.34159
7725.5075,0,0.32783,0.28053,0.34080,0.32721,0.28165,0.34135
7725.5390,0,0.32683,0.28021,0.34036,0.32709,0.28121,0.34106
7725.5701,0,0.32547,0.27963,0.33996,0.32661,0.28074,0.34073
7725.6016,0,0.32472,0.27861,0.33921,0.32604,0.28010,0.34027
7725.6341,0,0.32483,0.27880,0.33795,0.32568,0.27971,0.33958
7725.6672,0,0.32612,0.27858,0.33651,0.32581,0.27937,0.33866
7725.7004,0,0.32522,0.27885,0.33485,0.32563,0.27921,0.33752
7725.7349,0,0.32442,0.27898,0.33354,0.32527,0.27914,0.33632
7725.7748,0,0.32217,0.27905,0.33238,0.32434,0.27912,0.33514
7725.8048,0,0.32146,0.27973,0.33097,0.32348,0.27930,0.33389
7725.8352,0,0.32192,0.27950,0.32924,0.32301,0.27936,0.33250
7725.8677,0,0.32129,0.27977,0.32776,0.32249,0.27948,0.33107
7725.9008,0,0.32182,0.27912,0.32603,0.32229,0.27937,0.32956
7725.9368,0,0.32244,0.27911,0.32445,0.32233,0.27929,0.32803
7725.9685,0,0.32359,0.27910,0.32274,0.32271,0.27924,0.32644
7726.0001,0,0.32035,0.27921,0.32179,0.32200,0.27923,0.32505
7726.0359,0,0.32242,0.27908,0.32017,0.32213,0.27918,0.32358
7726.0696,0,0.32375,0.27862,0.31827,0.32262,0.27901,0.32199
7726.1031,0,0.32288,0.27764,0.31672,0.32270,0.27860,0.32041
7726.1353,0,0.32360,0.27749,0.31487,0.32297,0.27827,0.31875
7726.1695,0,0.32549,0.27636,0.31266,0.32372,0.27770,0.31692
7726.2031,0,0.32511,0.27552,0.31117,0.32414,0.27704,0.31520
7726.2350,0,0.32603,0.27466,0.30955,0.32471,0.27633,0.31350
7726.2676,0,0.32849,0.27405,0.30773,0.32584,0.27564,0.31177
7726.2996,0,0.32802,0.27324,0.30600,0.32650,0.27492,0.31004
7726.3312,0,0.32866,0.27272,0.30429,0.32715,0.27426,0.30831
7726.3643,0,0.32626,0.27240,0.30315,0.32688,0.27370,0.30677
7726.3983,0,0.32489,0.27197,0.30190,0.32629,0.27318,0.30531
7726.4313,0,0.32394,0.27188,0.30056,0.32558,0.27279,0.30388
7726.4630,0,0.32380,0.27162,0.29934,0.32505,0.27244,0.30252
7726.5001,0,0.32458,0.27107,0.29815,0.32491,0.27203,0.30121
7726.5332,0,0.32327,0.27076,0.29690,0.32441,0.27165,0.29991
7726.5656,0,0.32361,0.27059,0.29532,0.32417,0.27133,0.29854
7726.5988,0,0.32356,0.26989,0.29393,0.32399,0.27090,0.29715
7726.6311,0,0.32236,0.26982,0.29259,0.32350,0.27058,0.29578
7726.6634,0,0.32215,0.26987,0.29128,0.32310,0.27036,0.29443
7726.6997,0,0.32267,0.26996,0.28949,0.32297,0.27024,0.29295
7726.7308,0,0.32225,0.27060,0.28772,0.32275,0.27035,0.29138
7726.7636,0,0.32041,0.27041,0.28638,0.32205,0.27037,0.28988
7726.8036,0,0.32063,0.27055,0.28452,0.32162,0.27042,0.28827
7726.8337,0,0.31930,0.27023,0.28328,0.32093,0.27037,0.28677
7726.8660,0,0.31923,0.27003,0.28179,0.32042,0.27027,0.28528
7726.8986,0,0.31897,0.26949,0.28021,0.31998,0.27003,0.28376
7726.9349,0,0.31881,0.26993,0.27896,0.31963,0.27000,0.28232
7726.9666,0,0.31774,0.26904,0.27802,0.31907,0.26971,0.28103
7727.0027,0,0.31802,0.26833,0.27679,0.31875,0.26930,0.27976
7727.0433,0,0.31644,0.26725,0.27616,0.31806,0.26868,0.27868
7727.0763,0,0.31581,0.26664,0.27526,0.31738,0.26807,0.27765
7727.1133,0,0.31832,0.26705,0.27377,0.31766,0.26777,0.27649
7727.1492,0,0.31772,0.26676,0.27281,0.31768,0.26746,0.27538
7727.1835,0,0.31741,0.26829,0.27160,0.31760,0.26771,0.27425
7727.2174,0,0.31910,0.26898,0.27008,0.31805,0.26809,0.27300
7727.2510,0,0.31508,0.26930,0.26937,0.31716,0.26845,0.27191
7727.2829,0,0.31520,0.26951,0.26814,0.31657,0.26877,0.27078
7727.3125,0,0.31520,0.26988,0.26693,0.31616,0.26910,0.26962
7727.3444,0,0.31528,0.27005,0.26574,0.31590,0.26939,0.26846
7727.3823,0,0.31605,0.27025,0.26433,0.31594,0.26965,0.26722
7727.4128,0,0.31516,0.27009,0.26306,0.31571,0.26978,0.26597
7727.4428,0,0.31573,0.27022,0.26158,0.31571,0.26991,0.26465
7727.4744,0,0.31358,0.27034,0.26090,0.31507,0.27004,0.26353
7727.5056,0,0.31552,0.27027,0.25943,0.31521,0.27011,0.26230
7727.5384,0,0.31379,0.27028,0.25850,0.31478,0.27016,0.26116
7727.5703,0,0.31613,0.27003,0.25675,0.31519,0.27012,0.25983
7727.6092,0,0.31284,0.26987,0.25616,0.31448,0.27004,0.25873
7727.6405,0,0.31395,0.26964,0.25479,0.31432,0.26992,0.25755
7727.6823,0,0.31333,0.26904,0.25381,0.31403,0.26966,0.25643
7727.7221,0,0.31340,0.26870,0.25258,0.31384,0.26937,0.25527
7727.7584,0,0.31434,0.26865,0.25134,0.31399,0.26915,0.25409
7727.7905,0,0.31240,0.26832,0.25076,0.31351,0.26890,0.25309
7727.8290,0,0.31209,0.26788,0.24992,0.31309,0.26860,0.25214
7727.8597,0,0.31198,0.26772,0.24907,0.31275,0.26833,0.25122
7727.8909,0,0.31475,0.26724,0.24779,0.31335,0.26801,0.25019
7727.9214,0,0.31329,0.26630,0.24724,0.31334,0.26749,0.24930
7727.9541,0,0.31318,0.26598,0.24630,0.31329,0.26704,0.24840
7727.9853,0,0.31349,0.26586,0.24533,0.31335,0.26669,0.24748
7728.0179,0,0.31304,0.26510,0.24443,0.31326,0.26621,0.24657
7728.0501,0,0.31187,0.26414,0.24370,0.31284,0.26559,0.24571
7728.0851,0,0.31402,0.26367,0.24219,0.31319,0.26501,0.24465
7728.1188,0,0.31240,0.26311,0.24166,0.31296,0.26444,0.24375
7728.1542,0,0.30911,0.26242,0.24125,0.31180,0.26384,0.24300
7728.1856,0,0.30849,0.26213,0.24032,0.31081,0.26333,0.24220
7728.2185,0,0.30893,0.26176,0.23921,0.31025,0.26286,0.24130
7728.2516,0,0.30675,0.26202,0.23855,0.30920,0.26260,0.24047
7728.2836,0,0.30678,0.26231,0.23732,0.30847,0.26252,0.23953
7728.3175,0,0.30742,0.26303,0.23601,0.30816,0.26267,0.23847
7728.3520,0,0.30907,0.26390,0.23438,0.30843,0.26304,0.23725
7728.3891,0,0.30654,0.26427,0.23340,0.30786,0.26341,0.23609
7728.4198,0,0.30760,0.26529,0.23201,0.30778,0.26397,0.23487
7728.4510,0,0.30951,0.26652,0.23043,0.30830,0.26474,0.23354
7728.4831,0,0.31020,0.26644,0.22905,0.30887,0.26525,0.23219
7728.5258,0,0.30943,0.26581,0.22811,0.30904,0.26542,0.23097
7728.5559,0,0.30888,0.26600,0.22684,0.30899,0.26559,0.22973
7728.5903,0,0.30637,0.26577,0.22616,0.30821,0.26564,0.22866
7728.6211,0,0.31008,0.26630,0.22409,0.30877,0.26584,0.22729
7728.6517,0,0.30966,0.26581,0.22285,0.30904,0.26583,0.22595
7728.6866,0,0.30930,0.26638,0.22117,0.30912,0.26600,0.22452
7728.7190,0,0.30714,0.26592,0.21986,0.30852,0.26597,0.22312
7728.7510,0,0.30688,0.26700,0.21857,0.30803,0.26628,0.22175
7728.7839,0,0.30654,0.26705,0.21694,0.30758,0.26651,0.22031
7728.8258,0,0.30499,0.26756,0.21561,0.30680,0.26683,0.21890
7728.8561,0,0.30577,0.26749,0.21423,0.30649,0.26703,0.21750
7728.8879,0,0.30661,0.26771,0.21234,0.30653,0.26723,0.21595
7728.9203,0,0.30766,0.26787,0.21049,0.30687,0.26742,0.21431
7728.9529,0,0.30761,0.26803,0.20875,0.30709,0.26761,0.21264
7728.9836,0,0.30605,0.26806,0.20697,0.30678,0.26774,0.21094
7729.0176,0,0.30744,0.26767,0.20482,0.30698,0.26772,0.20911
7729.0510,0,0.30964,0.26792,0.20231,0.30778,0.26778,0.20707
7729.0837,0,0.30892,0.26915,0.20066,0.30812,0.26819,0.20515
7729.1168,0,0.30930,0.26895,0.19863,0.30847,0.26842,0.20319
7729.1586,0,0.31036,0.26888,0.19685,0.30904,0.26856,0.20129
7729.1904,0,0.30983,0.26827,0.19566,0.30928,0.26847,0.19960
7729.2240,0,0.30876,0.26929,0.19474,0.30912,0.26872,0.19814
7729.2589,0,0.30799,0.26944,0.19339,0.30878,0.26893,0.19671
7729.2989,0,0.30646,0.27010,0.19241,0.30809,0.26928,0.19542
7729.3303,0,0.30756,0.26986,0.19071,0.30793,0.26946,0.19401
7729.3613,0,0.30832,0.26993,0.18925,0.30805,0.26960,0.19258
7729.3925,0,0.30770,0.26949,0.18837,0.30794,0.26957,0.19132
7729.4241,0,0.30889,0.26986,0.18703,0.30823,0.26966,0.19003
7729.4552,0,0.30830,0.26877,0.18595,0.30825,0.26939,0.18881
7729.4868,0,0.30749,0.26869,0.18534,0.30802,0.26918,0.18777
7729.5172,0,0.30578,0.26884,0.18480,0.30735,0.26908,0.18688
7729.5500,0,0.30910,0.26810,0.18311,0.30787,0.26879,0.18575
7729.5842,0,0.30732,0.26850,0.18255,0.30771,0.26870,0.18479
7729.6164,0,0.30737,0.26844,0.18144,0.30761,0.26862,0.18378
7729.6513,0,0.30691,0.26929,0.18001,0.30740,0.26882,0.18265
7729.6843,0,0.30399,0.26980,0.17860,0.30638,0.26912,0.18144
7729.7168,0,0.30252,0.26980,0.17704,0.30522,0.26932,0.18012
7729.7504,0,0.30290,0.27019,0.17495,0.30452,0.26958,0.17857
7729.7896,0,0.30333,0.27055,0.17329,0.30416,0.26987,0.17699
7729.8205,0,0.30087,0.27058,0.17211,0.30317,0.27008,0.17552
7729.8511,0,0.30081,0.27161,0.17065,0.30246,0.27054,0.17406
7729.8883,0,0.30048,0.27114,0.16917,0.30187,0.27072,0.17259
7729.9229,0,0.29775,0.27137,0.16831,0.30063,0.27092,0.17131
7729.9572,0,0.29874,0.27136,0.16680,0.30006,0.27105,0.16996
7729.9878,0,0.29834,0.27059,0.16531,0.29955,0.27091,0.16856
7730.0191,0,0.29996,0.27014,0.16374,0.29967,0.27068,0.16712
7730.0522,0,0.30060,0.26941,0.16215,0.29995,0.27030,0.16562
7730.0870,0,0.30192,0.26847,0.16032,0.30054,0.26975,0.16403
7730.1172,0,0.30185,0.26721,0.15873,0.30094,0.26899,0.16244
7730.1507,0,0.30087,0.26681,0.15775,0.30092,0.26834,0.16104
7730.1840,0,0.30084,0.26678,0.15647,0.30089,0.26787,0.15967
7730.2170,0,0.29995,0.26772,0.15523,0.30061,0.26783,0.15834
7730.2526,0,0.29766,0.26750,0.15414,0.29972,0.26773,0.15708
7730.2842,0,0.29735,0.26817,0.15259,0.29901,0.26786,0.15573
7730.3177,0,0.29912,0.26806,0.15035,0.29904,0.26792,0.15412
7730.3508,0,0.29538,0.26726,0.14908,0.29795,0.26772,0.15260
7730.3915,0,0.29646,0.26840,0.14700,0.29750,0.26793,0.15092
7730.4233,0,0.29589,0.26823,0.14559,0.29702,0.26802,0.14932
7730.4554,0,0.29306,0.26838,0.14450,0.29583,0.26813,0.14788
7730.4874,0,0.29196,0.26921,0.14367,0.29467,0.26845,0.14661
7730.5182,0,0.28966,0.26942,0.14270,0.29317,0.26874,0.14544
7730.5510,0,0.29151,0.26940,0.14112,0.29267,0.26894,0.14414
7730.5872,0,0.29203,0.26971,0.13960,0.29248,0.26917,0.14278
7730.6187,0,0.29229,0.27046,0.13831,0.29242,0.26956,0.14144
7730.6537,0,0.29086,0.27053,0.13704,0.29195,0.26985,0.14012
7730.6850,0,0.29061,0.27121,0.13548,0.29155,0.27026,0.13873
7730.7174,0,0.28982,0.27105,0.13438,0.29103,0.27049,0.13742
7730.7512,0,0.29018,0.27224,0.13391,0.29078,0.27102,0.13637
7730.7976,0,0.28916,0.27165,0.13325,0.29029,0.27121,0.13543
7730.8291,0,0.29145,0.27177,0.13203,0.29064,0.27138,0.13441
7730.8596,0,0.28885,0.27206,0.13161,0.29010,0.27158,0.13357
7730.8923,0,0.28652,0.27189,0.13056,0.28903,0.27167,0.13267
7730.9236,0,0.28672,0.27255,0.12942,0.28834,0.27194,0.13169
